"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.156662917E0,7.209599949E-3,1.993996501E-1,6.382397652E0,6.385515796E0
3.166625917E0,-2.685436048E-2,8.701583743E-2,6.667392254E0,6.668014126E0
3.176588917E0,2.278306335E-2,2.384514660E-1,7.016032219E0,7.020120103E0
3.186551917E0,-1.638671011E-2,1.263888329E-1,7.338006496E0,7.339113162E0
3.196514917E0,3.542209510E-3,1.901651919E-1,7.719628334E0,7.721971054E0
3.206477917E0,-1.100479160E-3,1.566327959E-1,7.977290154E0,7.978827811E0
3.216440917E0,-8.702763915E-2,-1.261943132E-1,8.197204590E0,8.198637808E0
3.226402917E0,-7.233177871E-2,-1.870928109E-1,8.326362610E0,8.328778417E0
3.236365917E0,5.158967897E-2,1.305194944E-1,8.310216904E0,8.311401917E0
3.246328917E0,1.744170636E-1,5.669266582E-1,8.252921104E0,8.274208959E0
3.256291917E0,1.950263679E-1,6.782913208E-1,8.111351013E0,8.141997891E0
3.266254917E0,-1.143258885E-1,-1.546216607E-1,7.922552109E0,7.924885500E0
3.276217917E0,-7.280465681E-3,7.391014695E-2,7.911301613E0,7.911650202E0
3.286179917E0,4.308070987E-2,2.396762222E-1,7.864527225E0,7.868296456E0
3.296142917E0,1.222692337E-2,1.389196813E-1,7.834448338E0,7.835689435E0
3.306105917E0,7.729111239E-3,1.008109003E-1,7.931643963E0,7.932288354E0
3.316068917E0,1.672597043E-2,1.715332419E-1,8.095613480E0,8.097447809E0
3.326031917E0,2.568058297E-2,2.070265263E-1,8.240895271E0,8.243535306E0
3.335994917E0,-9.288366884E-3,1.327002048E-1,8.325719833E0,8.326782474E0
3.345957917E0,1.489340141E-2,2.243835181E-1,8.387836456E0,8.390850386E0
3.355919917E0,3.900662810E-2,2.762476504E-1,8.349680901E0,8.354340514E0
3.365882917E0,7.644978818E-3,2.369223535E-1,8.193600655E0,8.197028872E0
3.375845917E0,-1.029571891E-2,1.661425531E-1,8.029427528E0,8.031152830E0
3.385808917E0,-6.997127552E-3,1.959398687E-1,7.890674591E0,7.893110090E0
3.395771917E0,-6.118237507E-3,1.556816548E-1,7.727241993E0,7.728812524E0
3.405734917E0,-5.971763749E-3,1.756769270E-1,7.516942978E0,7.518997924E0
3.415696917E0,-7.109175902E-3,1.815152317E-1,7.348113537E0,7.350358554E0
3.425659917E0,-1.670348085E-2,1.348289549E-1,7.127961636E0,7.129256268E0
3.435622917E0,5.993676372E-3,1.710898280E-1,6.874436378E0,6.876567689E0
3.445585917E0,1.303933561E-2,2.159678191E-1,6.611358643E0,6.614897975E0
3.455548917E0,-1.577935647E-3,1.501818895E-1,6.376962662E0,6.378731056E0
3.465511917E0,-2.761539444E-2,5.630359426E-2,6.110055923E0,6.110377737E0
3.475473917E0,3.918782342E-3,1.424371898E-1,5.807875156E0,5.809622840E0
3.485436917E0,-2.976834215E-2,2.459976450E-2,5.455916882E0,5.456053548E0
3.495399917E0,1.975982077E-2,1.486475915E-1,5.072228432E0,5.074444582E0
3.505362917E0,-1.211928204E-2,8.000861108E-2,4.546627522E0,4.547347587E0
3.515325917E0,1.071240939E-2,1.078209877E-1,3.960572958E0,3.962054805E0
3.525288917E0,-7.596891373E-4,6.741230935E-2,3.303887129E0,3.304574883E0
3.535251917E0,1.795732882E-3,6.584975123E-2,2.763879776E0,2.764664687E0
3.545213917E0,-8.064089343E-3,3.265584260E-2,2.378203154E0,2.378441017E0
3.555176917E0,-3.624061588E-3,2.691146918E-2,2.011781931E0,2.011965183E0
3.565139917E0,1.250643842E-2,6.593743712E-2,1.645803452E0,1.647171259E0
3.575102917E0,-9.904695675E-3,2.537226304E-3,1.315087914E0,1.315127660E0
3.585065917E0,5.071324296E-3,3.910482675E-2,9.820125103E-1,9.828038849E-1
3.595028917E0,-7.890643552E-3,-7.725492120E-3,6.739385724E-1,6.740290386E-1
3.604990917E0,-8.752103895E-6,1.223037299E-2,4.162622988E-1,4.164419330E-1
3.614953917E0,-1.242885832E-3,4.843015224E-3,2.112089694E-1,2.112681431E-1
3.624916917E0,-3.060226794E-3,-8.960414678E-3,1.103780139E-2,1.454259533E-2
3.634879917E0,4.337921273E-4,-3.210175782E-4,2.869573655E-4,6.112057140E-4
3.644842917E0,1.944337273E-3,4.967754241E-3,1.787382294E-3,5.626167887E-3
3.654805917E0,-1.821540296E-3,-4.890441895E-3,-5.241669714E-5,5.218925031E-3
3.664767917E0,2.394776559E-3,6.686319597E-3,-3.719958477E-4,7.111976197E-3
3.674730917E0,-2.595432103E-3,-3.895802889E-3,2.965515014E-4,4.690574671E-3
3.684693917E0,2.816910390E-3,5.334447138E-3,1.016936614E-3,6.117636021E-3
3.694656917E0,-2.465542872E-3,-3.871746594E-3,5.937875248E-4,4.628380599E-3
3.704619917E0,1.898312941E-3,4.285781644E-3,-1.340543386E-4,4.689294925E-3
3.714582917E0,-1.180712134E-3,-1.597231021E-3,-1.106313895E-3,2.273578350E-3
3.724545917E0,1.417467836E-3,1.003079349E-3,1.054841327E-3,2.031766097E-3
3.734507917E0,-2.516666427E-5,-9.894976392E-4,-1.920505892E-4,1.008276930E-3
3.744470917E0,-6.052027456E-4,-1.000019256E-4,6.840645801E-5,6.172116266E-4
3.754433917E0,-1.174199861E-3,-4.495331086E-4,1.924799290E-5,1.257456088E-3
3.764396917E0,-1.718283631E-3,-1.176576130E-3,-3.827619366E-5,2.082857435E-3
3.774359917E0,1.099486370E-3,-1.111736754E-3,-3.856625408E-4,1.610454744E-3
3.784322917E0,-3.660512157E-4,-6.494119298E-4,4.452437861E-4,8.683152516E-4
3.794284917E0,2.611232921E-4,1.663543284E-3,-6.741471589E-5,1.685261515E-3
3.804247917E0,-1.952762250E-3,-1.599095180E-3,-1.688811462E-4,2.529606025E-3
3.814210917E0,-3.855252638E-3,2.888976596E-4,-1.116624335E-3,4.024088054E-3
3.824173917E0,-1.407912839E-2,-4.456325993E-2,7.302426733E-3,4.730149499E-2
3.834136917E0,-1.688665524E-2,-5.119714513E-2,9.364574403E-2,1.080547647E-1
3.844099917E0,1.599725895E-2,5.876610801E-2,4.458599687E-1,4.500005327E-1
3.854062917E0,-4.514446482E-2,-9.643037617E-2,1.866109014E0,1.869144106E0
3.864024917E0,-3.184383735E-2,-6.153657660E-2,3.056231260E0,3.057016568E0
3.873987917E0,6.007143855E-2,2.444670200E-1,4.041239738E0,4.049072897E0
3.883950917E0,3.909185529E-2,1.904349327E-1,4.608192444E0,4.612291322E0
3.893913917E0,-4.865221307E-2,-4.796011001E-2,4.999431133E0,4.999897886E0
3.903876917E0,-3.919079900E-2,-7.034584880E-2,5.389376163E0,5.389977726E0
3.913839917E0,1.397884823E-2,6.762238592E-2,5.820697784E0,5.821107360E0
3.923801917E0,7.282777876E-2,3.096438050E-1,6.253887177E0,6.261971574E0
3.933764917E0,8.894523978E-2,3.892749548E-1,6.602612019E0,6.614675481E0
3.943727917E0,-3.957146034E-2,2.479499206E-2,6.757859707E0,6.758021050E0
3.953690917E0,-7.291556895E-2,-1.166187227E-1,6.889449120E0,6.890821851E0
3.963653917E0,8.038669825E-3,7.536190003E-2,7.061518192E0,7.061924895E0
3.973616917E0,6.450843066E-2,2.905633450E-1,7.166607857E0,7.172785830E0
3.983579917E0,8.037181944E-2,3.753006160E-1,7.157771111E0,7.168053952E0
3.993541917E0,1.967621967E-2,2.069694400E-1,7.090209484E0,7.093256941E0
4.003504917E0,-5.812909454E-2,-4.554750398E-2,6.965319157E0,6.965710626E0
4.013467917E0,-1.771095395E-2,8.559698239E-3,6.943282127E0,6.943309992E0
4.023430917E0,8.217489719E-2,3.580372632E-1,7.070550919E0,7.080087124E0
4.033393917E0,5.128065497E-2,3.064548671E-1,7.066563129E0,7.073390895E0
4.043356917E0,-6.501159817E-2,-4.416198656E-2,7.076474667E0,7.076911084E0
4.053318917E0,1.075129723E-3,1.142764613E-1,7.147722244E0,7.148635782E0
4.063281917E0,6.408871710E-2,3.183039129E-1,7.178049564E0,7.185389363E0
4.073244917E0,-5.419739056E-3,1.440419853E-1,7.132547379E0,7.134003755E0
4.083207917E0,-4.569046199E-2,1.422486361E-2,7.069995880E0,7.070157828E0
4.093170917E0,1.825387403E-2,1.715343744E-1,6.970202923E0,6.972337200E0
4.103133917E0,6.200028956E-2,2.787787914E-1,6.754673481E0,6.760708209E0
4.113095917E0,-1.787171140E-2,9.022326767E-2,6.479929924E0,6.480582648E0
4.123058917E0,2.645101212E-2,1.999510825E-1,6.449028969E0,6.452182168E0
4.133021917E0,-1.790243573E-2,9.314036369E-2,6.385216713E0,6.385921084E0
4.142984917E0,-6.950984243E-3,1.106333360E-1,6.254206181E0,6.255188486E0
4.152947917E0,-1.249529701E-2,9.694679081E-2,6.131191254E0,6.131970401E0
4.162910917E0,-2.332584187E-2,4.569372535E-2,6.041585445E0,6.041803266E0
4.172873917E0,1.402896270E-2,1.469978541E-1,5.957116127E0,5.958946025E0
4.182835917E0,3.042817675E-2,2.140200287E-1,5.857935429E0,5.861922716E0
4.192798917E0,-2.026676573E-2,7.373136282E-2,5.662568092E0,5.663084359E0
4.202761917E0,-6.300082896E-3,9.982901067E-2,5.557148457E0,5.558048623E0
4.212724917E0,3.302013502E-2,1.939347237E-1,5.564564228E0,5.568040594E0
4.222687917E0,-1.346960291E-2,7.137817889E-2,5.556404591E0,5.556879362E0
4.232650917E0,-3.833142109E-4,1.147581041E-1,5.569146633E0,5.570328876E0
4.242612917E0,-4.504257813E-4,1.390458643E-1,5.415340900E0,5.417125716E0
4.252575917E0,2.072381042E-2,1.676081568E-1,5.095836163E0,5.098633951E0
4.262538917E0,1.331968978E-2,1.156120598E-1,4.621900082E0,4.623365000E0
4.272501917E0,-2.713261358E-2,3.103892319E-2,4.149494648E0,4.149699438E0
4.282464917E0,9.053621441E-3,1.095790043E-1,3.690637350E0,3.692274851E0
4.292427917E0,-1.349323243E-2,2.712657116E-2,3.247798681E0,3.247939992E0
4.302390917E0,-3.423286602E-3,5.980755389E-2,2.891785860E0,2.892406286E0
4.312352917E0,-7.562534884E-4,4.647452384E-2,2.499791622E0,2.500223711E0
4.322315917E0,-8.939880878E-3,2.451383509E-2,2.104805946E0,2.104967677E0
4.332278917E0,1.698267460E-2,8.897370845E-2,1.755941272E0,1.758275997E0
4.342241917E0,-1.642215438E-2,-8.147781715E-3,1.390750766E0,1.390871585E0
4.352204917E0,9.714569896E-3,4.642570391E-2,1.063851595E0,1.064908416E0
4.362167917E0,-3.393775318E-3,8.957955986E-3,7.470324039E-1,7.470938196E-1
4.372129917E0,-4.278284032E-3,-2.322307555E-3,5.254060030E-1,5.254285535E-1
4.382092917E0,1.726322621E-2,5.303708464E-2,2.791653574E-1,2.846827147E-1
4.392055917E0,-1.739088632E-2,-4.918082431E-2,3.527781740E-2,6.297396928E-2
4.402018917E0,6.007379852E-3,1.584477909E-2,-3.424929455E-4,1.694883295E-2
4.411981917E0,-4.797931761E-4,-2.241398674E-3,7.729802746E-4,2.419001449E-3
4.421944917E0,-3.524939530E-4,-5.728275515E-3,1.231842907E-3,5.869823618E-3
4.431906917E0,4.926351830E-3,1.042288542E-2,9.545844514E-4,1.156791746E-2
4.441869917E0,-4.958236590E-3,-1.440150477E-2,-3.061559983E-4,1.523421088E-2
4.451832917E0,5.668260157E-3,1.333711855E-2,7.348393556E-4,1.451026855E-2
4.461795917E0,-3.988628276E-3,-1.158394292E-2,-2.072931267E-3,1.242553553E-2
4.471758917E0,3.093201201E-3,9.709563106E-3,-1.325863414E-4,1.019122606E-2
4.481721917E0,-1.917536370E-3,-7.474749349E-3,6.059081061E-4,7.740539270E-3
4.491684917E0,1.965376083E-3,4.441513214E-3,-4.179812968E-4,4.874879603E-3
4.501646917E0,-6.887302734E-4,-4.175676964E-3,1.674464205E-3,4.551313862E-3
4.511609917E0,8.013809565E-4,1.499797683E-3,1.438106410E-3,2.227050645E-3
4.521572917E0,4.297122359E-6,-1.131139114E-3,1.319595729E-3,1.738052660E-3
4.531535917E0,-5.787168629E-4,-8.719104808E-4,4.799749004E-4,1.151310991E-3
4.541498917E0,1.571145840E-4,7.781840395E-4,1.857095398E-3,2.019667970E-3
4.551461917E0,-2.102330327E-4,-1.075403183E-3,-7.351343520E-4,1.319512201E-3
4.561423917E0,3.250625450E-4,2.004010137E-3,-3.633571323E-4,2.062462289E-3
4.571386917E0,-3.984416369E-3,-1.835525967E-2,3.884684760E-3,1.918024784E-2
4.581349917E0,1.695495471E-2,4.850313067E-2,3.839597339E-4,5.138260016E-2
4.591312917E0,1.469318010E-2,4.254134372E-2,5.270136893E-2,6.930432709E-2
4.601275917E0,-1.573609933E-2,-2.684838325E-2,4.469983578E-1,4.480803414E-1
4.611238917E0,2.517349273E-2,9.414104372E-2,1.062753797E0,1.067212197E0
4.621200917E0,-1.280717924E-2,1.984214876E-3,1.713667274E0,1.713716279E0
4.631163917E0,-2.798351273E-2,-7.489576936E-3,2.494235754E0,2.494403970E0
4.641126917E0,3.547248431E-3,7.891082764E-2,3.212858915E0,3.213829789E0
4.651089917E0,-3.554766998E-2,-3.019620664E-2,3.700654984E0,3.700948899E0
4.661052917E0,3.275309131E-2,1.808044463E-1,4.199928761E0,4.203946313E0
4.671015917E0,-1.618590578E-2,6.210279465E-2,4.610432625E0,4.610879279E0
4.680978917E0,-6.624625064E-3,4.446361214E-2,5.061435223E0,5.061634856E0
4.690940917E0,2.668059990E-2,1.880649924E-1,5.530297279E0,5.533558375E0
4.700903917E0,-1.764318720E-2,5.493276566E-2,5.934532166E0,5.934812627E0
4.710866917E0,5.753868259E-3,1.334518790E-1,6.332138062E0,6.333546790E0
4.720829917E0,2.631986327E-2,2.219167650E-1,6.724397182E0,6.728109486E0
4.730792917E0,5.896129180E-3,1.711882502E-1,7.043336868E0,7.045419393E0
4.740755917E0,-2.016316913E-2,1.134695485E-1,7.297001839E0,7.297911874E0
4.750717917E0,1.424814202E-2,2.157383114E-1,7.554919720E0,7.558012834E0
4.760680917E0,1.074102428E-2,2.200760543E-1,7.626857281E0,7.630039372E0
4.770643917E0,-3.156454861E-2,1.064924300E-1,7.585479736E0,7.586292888E0
4.780606917E0,1.556008775E-2,2.146292776E-1,7.488070011E0,7.491161481E0
4.790569917E0,1.785249682E-3,1.854748279E-1,7.358910084E0,7.361247294E0
4.800532917E0,-2.315898240E-2,1.080450118E-1,7.279488087E0,7.280326701E0
4.810495917E0,9.321704507E-3,1.737982333E-1,7.185262203E0,7.187369870E0
4.820457917E0,-7.302545477E-3,1.160694286E-1,7.009325981E0,7.010290732E0
4.830420917E0,-2.660109475E-2,7.088950276E-2,6.866916656E0,6.867334076E0
4.840383917E0,1.370957680E-2,1.526112556E-1,6.820183277E0,6.821904286E0
4.850346917E0,1.152578555E-2,1.192935184E-1,6.840798378E0,6.841848159E0
4.860309917E0,-9.488442913E-3,9.098000824E-2,6.916184902E0,6.916789790E0
4.870272917E0,7.779710460E-3,1.398617327E-1,7.065250874E0,7.066639352E0
4.880234917E0,2.997982129E-2,1.704611927E-1,7.287583351E0,7.289638325E0
4.890197917E0,2.533848770E-2,1.862402558E-1,7.606521130E0,7.608842958E0
4.900160917E0,1.702196896E-2,1.454901695E-1,7.994645119E0,7.995986975E0
4.910123917E0,3.170986474E-2,2.267778516E-1,8.301185608E0,8.304343213E0
4.920086917E0,6.107281148E-2,3.625753522E-1,8.555311203E0,8.563208543E0
4.930049917E0,-6.738173962E-2,1.929129846E-2,8.718050957E0,8.718332692E0
4.940011917E0,1.448862441E-2,2.664688826E-1,8.854390144E0,8.858410716E0
4.949974917E0,-2.915983461E-2,1.712859869E-1,8.739615440E0,8.741342416E0
4.959937917E0,-7.414435595E-2,-4.286091775E-2,8.642169952E0,8.642594282E0
4.969900792E0,1.770150848E-4,1.487328410E-1,8.442582130E0,8.443892143E0
4.979863792E0,8.094803244E-2,4.361859560E-1,8.196458817E0,8.208455878E0
4.989826792E0,-1.331230626E-2,1.715190262E-1,7.766549587E0,7.768454704E0
4.999788792E0,-6.064626947E-2,-1.427933201E-2,7.380930901E0,7.381193862E0
5.009751792E0,4.151966050E-2,2.649937868E-1,7.114841461E0,7.119895688E0
5.019714792E0,2.752155438E-2,2.154232860E-1,6.811448574E0,6.814909853E0
5.029677792E0,-1.418255642E-2,1.013780981E-1,6.509916306E0,6.510721079E0
5.039640792E0,2.653824165E-2,2.145510018E-1,6.096389771E0,6.100221688E0
5.049603792E0,-4.053008184E-2,8.736837655E-3,5.592445850E0,5.592599539E0
5.059566792E0,-6.775577553E-3,6.889311969E-2,5.073355198E0,5.073827464E0
5.069528792E0,-1.179415919E-2,5.603736639E-2,4.505610943E0,4.505974840E0
5.079491792E0,3.941416368E-2,1.937749833E-1,3.888739109E0,3.893763485E0
5.089454792E0,1.184759289E-2,1.056862250E-1,3.140220404E0,3.142020708E0
5.099417792E0,-1.246147510E-2,2.089783363E-2,2.447434187E0,2.447555129E0
5.109380792E0,3.041878156E-2,1.195024103E-1,1.925661922E0,1.929606168E0
5.119343792E0,-2.397947758E-2,-3.193558007E-2,1.565954328E0,1.566463486E0
5.129305792E0,1.517705247E-2,7.133745402E-2,1.258672118E0,1.260783438E0
5.139268792E0,-4.525013734E-3,8.691385388E-3,9.128124714E-1,9.128650633E-1
5.149231792E0,-6.380411331E-3,-5.464365240E-3,5.979456306E-1,5.980046371E-1
5.159194792E0,7.476282306E-3,2.726135589E-2,3.011456430E-1,3.024694606E-1
5.169157792E0,-7.496058010E-3,-2.396168001E-2,5.151687190E-2,5.730917104E-2
5.179120792E0,-4.080496728E-5,-3.564795945E-3,1.170643372E-4,3.566950971E-3
5.189083792E0,1.749370014E-3,5.735594314E-3,-6.638870109E-4,6.033082424E-3
5.199045792E0,-2.113012597E-3,-1.041594520E-2,3.060362069E-4,1.063251592E-2
5.209008792E0,2.001861809E-3,8.817186579E-3,1.092196908E-4,9.042243019E-3
5.218971792E0,-3.124456853E-3,-8.039823733E-3,-4.274072126E-4,8.636183950E-3
5.228934792E0,2.679756843E-3,5.057844333E-3,8.935236838E-4,5.793209008E-3
5.238897792E0,-8.033914492E-4,-2.573177218E-3,-3.124387469E-3,4.126557388E-3
5.248860792E0,8.787105326E-4,3.042661119E-4,-2.187290695E-3,2.376752122E-3
5.258822792E0,1.196425641E-3,9.263805114E-4,7.680188864E-4,1.696899578E-3
5.268785792E0,6.817572284E-4,-6.298292428E-4,-1.203017309E-4,9.359221656E-4
5.278748792E0,1.821057638E-3,3.242939711E-3,4.863664508E-4,3.750928047E-3
5.288711792E0,-7.236660458E-4,-3.543239553E-3,5.857300712E-4,3.663511811E-3
5.298674792E0,2.896666992E-4,2.178029390E-3,6.520426832E-4,2.291915898E-3
5.308637792E0,-5.099838600E-4,-3.299166914E-3,1.458438346E-4,3.341535020E-3
5.318599792E0,3.651310690E-4,8.894526400E-4,-1.473624492E-3,1.759549897E-3
5.328562792E0,-1.362413168E-3,-1.430097269E-3,-8.512097411E-4,2.150791915E-3
5.338525792E0,1.436045859E-4,1.752562821E-4,2.942158608E-4,3.713489117E-4
5.348488792E0,1.335757319E-3,8.758439217E-4,-1.224258682E-3,2.012500810E-3
5.358451792E0,1.897991169E-4,-9.223223897E-4,3.552621929E-4,1.006436049E-3
5.368414792E0,-5.548940971E-4,7.807277143E-6,-1.250117086E-3,1.367757706E-3
5.378377792E0,-1.859843265E-3,-4.933687858E-3,-2.830436919E-3,5.984284920E-3
5.388339792E0,3.914237022E-4,9.673049208E-4,1.085083932E-5,1.043555971E-3
5.398302792E0,7.144650444E-4,-7.177706808E-3,2.764292993E-3,7.724716892E-3
5.408265792E0,-5.852987617E-2,-1.765869558E-1,9.769839048E-2,2.101277584E-1
5.418228792E0,-2.840819582E-2,-7.867611200E-2,1.272692204E0,1.275438121E0
5.428191792E0,-5.383535475E-2,-1.422365010E-1,2.469157457E0,2.473836700E0
5.438154792E0,-1.159948297E-2,-2.408643253E-2,3.689346313E0,3.689443173E0
5.448116792E0,7.001529634E-2,2.292410880E-1,4.613397598E0,4.619620224E0
5.458079792E0,1.089405864E-1,3.993640840E-1,5.235747337E0,5.252086243E0
5.468042792E0,4.693500325E-2,2.781260014E-1,5.479657650E0,5.486912149E0
5.478005792E0,-4.619280621E-2,-3.149896115E-2,5.588189125E0,5.588468812E0
5.487968792E0,-6.415438838E-4,9.526761621E-2,5.869432449E0,5.870205585E0
5.497931792E0,4.278289527E-2,2.498678565E-1,6.129123211E0,6.134363509E0
5.507893792E0,-6.295596249E-4,1.427523196E-1,6.301391602E0,6.303008388E0
5.517856792E0,-3.617823124E-2,3.283593431E-2,6.452815533E0,6.453000493E0
5.527819792E0,-1.544099674E-2,7.980876416E-2,6.604205132E0,6.604705390E0
5.537782792E0,1.354325190E-2,1.656872034E-1,6.715723515E0,6.717780734E0
5.547745792E0,1.556035504E-2,1.723459363E-1,6.685265064E0,6.687504335E0
5.557708792E0,1.253260672E-2,1.844084561E-1,6.618764877E0,6.621345184E0
5.567671792E0,1.357545238E-2,1.604167819E-1,6.537269115E0,6.539251129E0
5.577633792E0,-3.403630108E-4,1.057705805E-1,6.484275818E0,6.485138427E0
5.587596792E0,-9.426536039E-3,9.262548387E-2,6.464601994E0,6.465272405E0
5.597559792E0,-6.230476312E-3,1.129075810E-1,6.540946484E0,6.541923864E0
5.607522792E0,3.292065486E-2,1.972961277E-1,6.690676212E0,6.693665491E0
5.617485792E0,2.821830846E-2,1.925149560E-1,6.724585056E0,6.727399383E0
5.627448792E0,2.428088803E-3,1.153416410E-1,6.848398209E0,6.849369870E0
5.637410792E0,1.410178933E-2,1.802748442E-1,7.089829445E0,7.092135041E0
5.647373792E0,-1.160456799E-2,1.314588338E-1,7.384027004E0,7.385206219E0
5.657336792E0,-1.112626307E-2,1.015046686E-1,7.836944103E0,7.837609321E0
5.667299792E0,1.086614840E-2,1.661389321E-1,8.194394112E0,8.196085351E0
5.677262792E0,3.080949560E-2,2.453131080E-1,8.297097206E0,8.300780071E0
5.687225792E0,1.916150376E-2,2.211576998E-1,8.336449623E0,8.339404668E0
5.697187792E0,-6.259167101E-3,1.469742954E-1,8.289396286E0,8.290701503E0
5.707150792E0,1.945302449E-2,2.168325037E-1,8.046537399E0,8.049481901E0
5.717113792E0,4.710830282E-3,1.935625970E-1,7.670457840E0,7.672901156E0
5.727076792E0,-1.343827508E-2,1.190099195E-1,7.253870010E0,7.254858653E0
5.737039792E0,8.247313090E-3,1.478042752E-1,6.916149616E0,6.917733707E0
5.747002792E0,6.527469959E-3,1.667007506E-1,6.606353283E0,6.608459385E0
5.756965792E0,-1.263051294E-2,1.120692044E-1,6.431107998E0,6.432096790E0
5.766927792E0,1.418487914E-2,1.679019928E-1,6.267235279E0,6.269500007E0
5.776890792E0,-8.764911443E-3,1.033331156E-1,6.163662434E0,6.164534788E0
5.786853792E0,3.295767307E-2,2.173400521E-1,6.136471748E0,6.140407839E0
5.796816792E0,-3.727707639E-2,2.739221789E-2,6.191302776E0,6.191475590E0
5.806779792E0,1.329918392E-2,1.938063651E-1,6.423234940E0,6.426171867E0
5.816742792E0,1.953897066E-2,2.018866539E-1,6.610618114E0,6.613729043E0
5.826704792E0,-4.744597152E-2,1.642086916E-2,6.788094997E0,6.788280670E0
5.836667792E0,2.496298216E-2,1.822705567E-1,6.935901165E0,6.938340628E0
5.846630792E0,5.408942234E-3,2.011812329E-1,6.769349575E0,6.772340571E0
5.856593792E0,-5.813034996E-2,-2.322017960E-2,6.346262932E0,6.346571635E0
5.866556792E0,3.366810456E-2,2.335395068E-1,5.780272961E0,5.785086840E0
5.876519792E0,-2.602052502E-2,5.161364004E-2,5.122864246E0,5.123190327E0
5.886481792E0,-2.621091716E-2,6.456663832E-3,4.461088657E0,4.461170330E0
5.896444792E0,6.627267599E-2,2.642147243E-1,3.801292181E0,3.811039718E0
5.906407792E0,-3.496804088E-2,-2.302467078E-2,3.026578188E0,3.026867758E0
5.916370792E0,7.439868990E-3,5.880841240E-2,2.393684864E0,2.394418721E0
5.926333792E0,4.290782288E-2,1.448392719E-1,1.869215608E0,1.875309703E0
5.936296792E0,-4.918961599E-2,-1.119168699E-1,1.376712441E0,1.382129571E0
5.946259792E0,4.282836244E-2,1.341890097E-1,9.600170851E-1,9.702957088E-1
5.956221792E0,-3.099845722E-2,-6.817287952E-2,5.287604928E-1,5.340375498E-1
5.966184667E0,7.794018835E-3,2.106076665E-2,1.995122135E-1,2.007720746E-1
5.976147667E0,1.488718670E-3,3.092952305E-3,1.246794593E-3,3.652004107E-3
5.986110667E0,-1.270694658E-2,-3.552724794E-2,2.726132516E-5,3.773132095E-2
5.996073667E0,1.732099243E-2,4.943611100E-2,5.084945587E-4,5.238515454E-2
6.006036667E0,-1.456135511E-2,-4.407109693E-2,2.292617923E-3,4.647096668E-2
6.015998667E0,9.640920907E-3,3.135601804E-2,-7.958500646E-4,3.281433529E-2
6.025961667E0,-6.694931537E-3,-1.740061864E-2,-2.757739276E-4,1.864617089E-2
6.035924667E0,9.592594579E-4,5.203227047E-3,-2.916529775E-5,5.290992442E-3
6.045887667E0,1.438409090E-3,5.631958600E-3,3.965441138E-4,5.826253137E-3
6.055850667E0,-4.347308073E-3,-1.125487871E-2,2.806965495E-4,1.206856134E-2
6.065813667E0,4.369677976E-3,1.190821826E-2,-1.403351082E-3,1.276201952E-2
6.075775667E0,-2.937237266E-3,-1.121520996E-2,4.145227140E-4,1.160086748E-2
6.085738667E0,3.083080519E-3,9.020437486E-3,-5.468151066E-4,9.548438862E-3
6.095701667E0,-2.241643611E-3,-5.999524146E-3,-1.777010038E-4,6.407092454E-3
6.105664667E0,2.108775778E-3,4.761068150E-3,-1.359458547E-4,5.208952533E-3
6.115627667E0,-1.530699898E-3,-4.248938058E-3,-1.221183920E-3,4.678440655E-3
6.125590667E0,2.522994531E-3,-6.824661978E-5,-2.224275609E-3,3.364158289E-3
6.135553667E0,2.659654710E-4,4.486727994E-4,-1.631455962E-3,1.712802810E-3
6.145515667E0,-2.898103558E-4,-4.358480219E-4,1.229232876E-4,5.376464220E-4
6.155478667E0,1.350164181E-3,-7.442421047E-4,1.054496970E-3,1.867833902E-3
6.165441667E0,1.609392930E-4,-2.282892587E-3,4.591621691E-4,2.334165786E-3
6.175404667E0,-7.729207631E-3,-1.098583639E-2,3.678015247E-2,3.915621110E-2
6.185367667E0,1.354344562E-2,3.586020693E-2,2.605605423E-1,2.633650994E-1
6.195330667E0,-2.757097036E-2,-7.505166531E-2,7.114262581E-1,7.159051834E-1
6.205292667E0,3.805110976E-2,1.380567104E-1,1.468670487E0,1.475635640E0
6.215255667E0,-1.139979437E-2,2.117935382E-2,2.320279837E0,2.320404499E0
6.225218667E0,-1.526848879E-3,6.321503222E-2,3.129642487E0,3.130281228E0
6.235181667E0,4.925990477E-3,9.693011642E-2,3.813748837E0,3.814983604E0
6.245144667E0,-1.116047241E-2,8.113859594E-2,4.364027023E0,4.364795515E0
6.255107667E0,8.863364346E-4,1.028803736E-1,4.879841805E0,4.880926264E0
6.265069667E0,-8.622940630E-3,8.810517192E-2,5.269220829E0,5.269964423E0
6.275032667E0,-5.163760390E-3,9.541901201E-2,5.638042450E0,5.638852199E0
6.284995667E0,1.242356189E-2,1.711770743E-1,5.919472694E0,5.921960226E0
6.294958667E0,-2.550464496E-2,9.535873681E-2,6.136516094E0,6.137309960E0
6.304921667E0,2.052465454E-2,1.845072061E-1,6.387326241E0,6.390023527E0
6.314884667E0,-1.682377979E-2,1.131227687E-1,6.530402660E0,6.531404038E0
6.324847667E0,-5.788126029E-3,1.406391412E-1,6.734632015E0,6.736102824E0
6.334809667E0,4.067167640E-3,1.744304001E-1,6.919378281E0,6.921577732E0
